Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Occurences W11	Occurences W12	Occurences W13	Occurences W14	Occurences W15	Occurences W16	Occurences W17	Occurences W18	Occurences W19	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10	Most similar word to W11	Most similar word to W12	Most similar word to W13	Most similar word to W14	Most similar word to W15	Most similar word to W16	Most similar word to W17	Most similar word to W18	Most similar word to W19
0.03466804538610535	προσοχθίζω	θυμόομαι	θυμομαχέω	ὀργή	χολάω	ὀργίζομαι	θυμός	ὀργίλος	παροργισμός	παροργίζω	ἰσχύς	δυνατέω	δυναμόω	ἰσχύω	σθενόω	δύναμαι	ἐνδυναμόω	δύναμις	ἐξισχύω	κατισχύω	προσοχθίζω	0	23	1	1	339	1	9	351	5	8	60	373	3	6	134	1	543	8	710	1	108	κολάζω ; 0.5251521468162537	πολύπλοκος ; 0.5470007658004761	Δακεθ ; 0.5633085370063782	θυμός ; 0.5909289121627808	ἀπόδεκτος ; 0.5221225619316101	πρόστιμον ; 0.5095598101615906	ὀργή ; 0.5909289121627808	ὑπερηφανεύομαι ; 0.5529136657714844	κραταιῶς ; 0.4914868474006653	ἐκζητέω ; 0.5654357671737671	δυναστεία ; 0.6575900316238403	ὑποτίτθια ; 0.5257933139801025	διόλλυμι ; 0.5025703310966492	ὕψωμα ; 0.5911872386932373	ἄμορος ; 0.4887738823890686	βούλομαι ; 0.5728704333305359	θεομάχος ; 0.488219678401947	ἐπιδιώκω ; 0.5789093971252441	σωφροσύνη ; 0.5551652312278748	ἐνισχύω ; 0.6870098114013672
0.07156001489643887	διαυγάζω	λάμπω	ἐπιφαύσκω	ἐπιφώσκω	φῶς	ἐκλάμπω	φέγγος	ἐπιφαίνω	φωτίζω	φαίνω	χρηματίζω	δηλόω	ξένος	ἐπίσημος	ἀποκάλυψις	αὐγάζω	φανέρωσις	φανερός	χρηματισμός	ἀποκαλύπτω	ξένος	1	1	13	4	2	248	8	28	27	51	97	20	44	34	11	21	8	2	36	4	137	φωσφόρος ; 0.8780361413955688	καταλάμπω ; 0.5349687337875366	ἄμφότεροι ; 0.5189797878265381	τελώνης ; 0.5275850892066956	ἐκτρέπω ; 0.5609482526779175	κόσυμβος ; 0.5531983375549316	τροχός ; 0.5219950675964355	ἄμυνα ; 0.5771886706352234	σκιά ; 0.6411786079406738	φανερόω ; 0.5446207523345947	δεκαπέντε ; 0.5286886096000671	γνωρίζω ; 0.5068479776382446	πλησμονή ; 0.5868684649467468	ἀναδεικνύω ; 0.5832307934761047	Ἰαθάν ; 0.4795188903808594	τηλαύγημα ; 0.6860129833221436	πραΰτης ; 0.5135730504989624	γνωστέος ; 0.5723814964294434	ἀναστρατοπεδεύω ; 0.5112653970718384	ἀπορρίπτω ; 0.6171407103538513
0.06670279873643781	ἀνάστασις	ζάω	ἔγερσις	ζῳοποιέω	ἐξανάστασις	συζωοποιέω	συνεγείρω	ζῳογονέω	ἐξεγείρω	ἀναζάω	κοιτών	γαζοφυλάκιον	ἀνάγαιον	θησαυρός	νυμφών	οἴκημα	ὑπερῷον	κορβανᾶς	ταμεῖον	ξενία	ἐξεγείρω	0	48	699	4	11	2	2	6	3	73	2	16	30	2	110	7	4	33	1	4	4	οὕτω(ς) ; 0.5595896244049072	πτερνισμός ; 0.5100095272064209	φυλακή ; 0.593431293964386	μεθαρμόζω ; 0.4991629421710968	σαράβαρα ; 0.5495392680168152	ἰσότιμος ; 0.5926744937896729	ἄθεσμος ; 0.5258550643920898	ὑπερβαλλόντως ; 0.583608865737915	ἐξέρχομαι ; 0.5150391459465027	μισθαποδότης ; 0.5254557132720947	ταμιεῖον ; 0.639367401599884	χρεία ; 0.5408902168273926	ῥυόμαι ; 0.5560075640678406	ὀνύχιον ; 0.5701233148574829	κορέννυμι ; 0.509892463684082	ἀπορρώξ ; 0.5048468112945557	ταμιεῖον ; 0.6122007966041565	νουθέτημα ; 0.5124224424362183	τρυφάω ; 0.50959312915802	ἔγω ; 0.5275170803070068
0.05599960268834203	εὐγενής	ἐξοχή	μεγαλειότης	μεγιστάν	μεγαλωσύνη	πρωτοστάτης	πρωτεύω	κυρία	ἐπιστάτης	ὑπεροχή	οἰκέω	παροικέω	κατοικέω	κατοικία	οἰκητήριον	ἐγκατοικέω	ἐνοικέω	κατοικητήριον	περιοικέω	κατοίκησις	κυρία	0	11	1	7	53	36	2	4	10	20	7	158	73	723	37	3	1	46	22	1	11	ῥοπή ; 0.6185902953147888	βοτάνη ; 0.49442601203918457	βασιλεία ; 0.5438132882118225	τηλαύγησις ; 0.4847840666770935	μεγαλεῖος ; 0.5573840737342834	καταλογίζομαι ; 0.6308529376983643	ναχαλ ; 0.5349056124687195	ἐννέμω ; 0.5026945471763611	δικτυωτός ; 0.5269458293914795	κατηχέω ; 0.5060122013092041	Βαιτομεσθαιμ ; 0.544314980506897	αὐλίζω ; 0.5670279860496521	λικμίζω ; 0.5459480285644531	ἐπιτήδευμα ; 0.5272029638290405	καταπορεύομαι ; 0.5419979095458984	ἐκεῖνος ; 0.5815518498420715	ἀτελεία ; 0.5475156307220459	πρώσωπον ; 0.5094776749610901	ψαλμός ; 0.5360738635063171	ἐξουσιάζω ; 0.5068795084953308
0.04226915283675059	ὀλοθρεύω	ἀπόλλυμι	φθορά	ἀπώλεια	πορθέω	φθείρω	συναπόλλυμαι	ὄλεθρος	ἐξολεθρεύω	ὀλοθρευτής	ἐπιφωνέω	προσαγωγή	λέγω	λαλέω	φθέγγομαι	προσλαλέω	ἀποφθέγγομαι	ἐκλαλέω	ἀναφωνέω	φημί	ἀπώλεια	0	1	468	20	140	5	29	1	28	221	1	7	3	4491	1487	18	4	9	2	6	140	πρόσχυσις ; 0.6119282245635986	καταλείπω ; 0.6425082683563232	Φαραθωνίτης ; 0.5682041645050049	συμμιαίνω ; 0.5011023879051208	καρυωτός ; 0.5683420896530151	Αδαι ; 0.5142633318901062	κατακονδυλίζω ; 0.5287612676620483	παιδαγωγός ; 0.517067015171051	ἐξαίρω ; 0.6975764632225037	τυπικῶς ; 0.8230161666870117	Ιεροσολυμῖτης ; 0.5531463027000427	ἀποκαταλλάσσω ; 0.548481285572052	ἀποκρίνομαι ; 0.6041319370269775	ἀποκρίνω ; 0.5642040371894836	περίσσευμα ; 0.5484071969985962	ὑπείκω ; 0.5999590754508972	κερατίνη ; 0.5172874927520752	ἄριστος ; 0.5847561359405518	ὕμνος ; 0.5091641545295715	δορυφόρος ; 0.704345166683197
0.11973490069909087	λύκος	ἀγέλη	ἄρκος	κτῆνος	θρέμμα	ὑποζύγιον	ζῷον	θηρίον	ἀλώπηξ	τετράπους	δυναμόω	δυνατέω	ἰσχύς	κατισχύω	σθενόω	δύναμαι	ἐνδυναμόω	ἐξισχύω	δύναμις	ἰσχύω	θρέμμα	0	15	17	18	266	1	31	61	211	13	16	6	3	373	108	1	543	8	1	710	134	αβιρα ; 0.5535480976104736	Ζεβουλ ; 0.49348384141921997	λέων ; 0.6358350515365601	ἀρσενικός ; 0.5600734949111938	Ζαρα ; 0.6128196120262146	πρόβατον ; 0.574529767036438	τροχός ; 0.5661555528640747	ὄρνεον ; 0.5636467933654785	δρέπανον ; 0.5842900276184082	σημεῖον ; 0.5417109727859497	διόλλυμι ; 0.5025703310966492	ὑποτίτθια ; 0.5257933139801025	δυναστεία ; 0.6575900316238403	ἐνισχύω ; 0.6870098114013672	ἄμορος ; 0.4887738823890686	βούλομαι ; 0.5728704333305359	θεομάχος ; 0.488219678401947	σωφροσύνη ; 0.5551652312278748	ἐπιδιώκω ; 0.5789093971252441	ὕψωμα ; 0.5911872386932373
0.022433515183148012	θέρος	ἔτος	παραχειμασία	τριετία	ἐνιαυτός	παραχειμάζω	διετής	χειμών	φθινοπωρινός	διετία	ἀμφιέννυμι	ἐνδιδύσκω	περίθεσις	ἀμφιάζω	ἱματίζω	ἐνδύω	περιβάλλω	ἐγκομβόομαι	ἐπενδύομαι	σπαργανόω	παραχειμάζω	0	11	767	1	1	168	4	2	13	1	2	5	4	1	3	2	147	94	1	2	4	κτίσις ; 0.5855889320373535	Χαρμη ; 0.5900272727012634	Ἰωάννης ; 0.562836229801178	ἡμισεύω ; 0.5562361478805542	μήν ; 0.5805649757385254	Ζηνᾶς ; 0.6823486089706421	ἅλς ; 0.5431722402572632	παύω ; 0.5149556398391724	ἀποσταλάσσω ; 0.5582289695739746	κατεναντίον ; 0.5065360069274902	Ἑμμώρ ; 0.48938149213790894	εὐφορέω ; 0.5857192873954773	ἐμπλοκή ; 0.7360252141952515	κραταίωμα ; 0.5327017307281494	σελήνη ; 0.47687825560569763	περιβάλλω ; 0.5943204164505005	κατασπείρω ; 0.6481044888496399	ὀφρύς ; 0.6592066287994385	γλεύκος ; 0.4884992837905884	Ρεμμαθ ; 0.564850926399231
0.11986211391522594	σπείρω	γεωργός	ἀροτριάω	γεωργέω	σπόριμος	ἐκριζόω	ἐπισπείρω	ἐγκεντρίζω	ἀμάω	φυτεύω	σφαγή	ἀναίρεσις	ἀποκτείνω	κατασφάζω	σφάζω	κοπή	καταστρώννυμι	ἀναιρέω	διαχειρίζομαι	θανατόω	ἐπισπείρω	0	113	28	18	4	5	14	1	7	6	61	27	5	317	12	94	5	10	112	2	171	σπόριμον ; 0.540009081363678	Αβελ ; 0.5305600166320801	ψεκάς ; 0.5206528902053833	Κυπριάρχης ; 0.5590428709983826	ἅλμη ; 0.48638272285461426	παρακεῖμαι ; 0.5335789918899536	Φασῆλις ; 0.5050921440124512	ὑπεξαιρέω ; 0.5887475609779358	στάχυς ; 0.5776686072349548	ἐνδεής ; 0.5381521582603455	συναυξάνομαι ; 0.5521687865257263	καταξιόω ; 0.5230892896652222	ἀποθνῄσκω ; 0.6874226331710815	τεκνογονέω ; 0.5548752546310425	προσάγω ; 0.6000772714614868	ταλαίπορος ; 0.5561398267745972	σφαγή ; 0.5080909132957458	ἀποκτείνω ; 0.632519006729126	τετράστιχος ; 0.5858587026596069	ἀποθνῄσκω ; 0.6950017213821411
0.3362241295881597	δέκα	τρεῖς	τέσσαρες	πέντε	ὀκτώ	εἷς	δύο	ἑπτά	ἐννέα	ἕξ	εὐκαιρέω	εὐκαίρως	καιρός	ἀκαιρέομαι	πότε	ὥρα	εὔκαιρος	ἀκαίρως	προθεσμία	εὐκαιρία	εὐκαιρία	1	351	445	289	316	91	1376	830	465	48	147	3	3	570	1	66	180	7	2	1	7	εἴκοσι ; 0.7239875793457031	ἕξ ; 0.5968136787414551	ἕξ ; 0.7000980377197266	ἑκατόν ; 0.6982592344284058	πέντε ; 0.6564121842384338	καταλέγω ; 0.5230845808982849	ἑπτά ; 0.6584320068359375	δύο ; 0.6584320068359375	Βέροια ; 0.5312248468399048	τέσσαρες ; 0.700097918510437	κεντέω ; 0.5039512515068054	Νεεμιας ; 0.5754717588424683	ἡμέρα ; 0.6432928442955017	Αιλαμίτης ; 0.618715763092041	τίς ; 0.5521482229232788	ἄρτι ; 0.5346267223358154	ἐπιτροπή ; 0.5476957559585571	ἐξεπετάζω ; 0.5310519933700562	προενάρχομαι ; 0.6392369270324707	ἀντίληψις ; 0.5267153382301331
0.03483999696696477	κοιτών	ταμεῖον	ὑπερῷον	ἀνάγαιον	κορβανᾶς	γαζοφυλάκιον	νυμφών	ξενία	θησαυρός	οἴκημα	βάτος	ἀκάνθινος	ἄκανθα	βοτάνη	χλωρός	χόρτος	σίναπι	τρίβολος	ἄψινθος	κάλαμος	γαζοφυλάκιον	0	16	4	33	2	1	30	7	4	110	4	13	3	45	17	19	64	5	6	1	40	ταμιεῖον ; 0.639367401599884	τρυφάω ; 0.50959312915802	ταμιεῖον ; 0.6122007966041565	ῥυόμαι ; 0.5560075640678406	νουθέτημα ; 0.5124224424362183	χρεία ; 0.5408902168273926	κορέννυμι ; 0.509892463684082	ἔγω ; 0.5275170803070068	ὀνύχιον ; 0.5701233148574829	ἀπορρώξ ; 0.5048468112945557	χάλαζα ; 0.5455095767974854	λιθάζω ; 0.5442887544631958	ὀπωροφυλάκιον ; 0.5315537452697754	ἐξοχή ; 0.49442607164382935	θηρίον ; 0.5602630972862244	ἐρέα ; 0.6067978739738464	οἰκτίρω ; 0.5670179128646851	προμαχών ; 0.5454281568527222	διαστράπτω ; 0.5307507514953613	ἐρημία ; 0.5044293403625488
