Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Occurences W11	Occurences W12	Occurences W13	Occurences W14	Occurences W15	Occurences W16	Occurences W17	Occurences W18	Occurences W19	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10	Most similar word to W11	Most similar word to W12	Most similar word to W13	Most similar word to W14	Most similar word to W15	Most similar word to W16	Most similar word to W17	Most similar word to W18	Most similar word to W19
0.020555947400103913	προσοχθίζω	θυμόομαι	θυμομαχέω	ὀργή	χολάω	ὀργίζομαι	θυμός	ὀργίλος	παροργισμός	παροργίζω	ἰσχύς	δυνατέω	δυναμόω	ἰσχύω	σθενόω	δύναμαι	ἐνδυναμόω	δύναμις	ἐξισχύω	κατισχύω	ὀργίζομαι	0	23	1	1	339	1	9	351	5	8	60	373	3	6	134	1	542	8	710	1	108	ἐπάγω ; 0.6879542469978333	πρῖνος ; 0.6527317762374878	ἀνείκαστος ; 0.6573085784912109	θυμός ; 0.91096031665802	ψευδομαρτυρία ; 0.6348741054534912	μακροχρονίζω ; 0.6683489084243774	ὀργή ; 0.91096031665802	γείτων ; 0.6800146102905273	παραπομπή ; 0.6789867877960205	παραζηλόω ; 0.7084875106811523	βραχίων ; 0.6995102167129517	ἀπιστία ; 0.6524137258529663	ἐξακολουθέω ; 0.6350233554840088	περιλείπομαι ; 0.6108186841011047	Βαιθβασι ; 0.619975209236145	ἀλλά ; 0.6759665012359619	διακονία ; 0.7043204307556152	ἵππος ; 0.6713756322860718	Σαῦλος ; 0.6356456875801086	ἐνισχύω ; 0.731872022151947
0.13835613267865182	διαυγάζω	λάμπω	ἐπιφαύσκω	ἐπιφώσκω	φῶς	ἐκλάμπω	φέγγος	ἐπιφαίνω	φωτίζω	φαίνω	χρηματίζω	δηλόω	ξένος	ἐπίσημος	ἀποκάλυψις	αὐγάζω	φανέρωσις	φανερός	χρηματισμός	ἀποκαλύπτω	ξένος	1	1	13	4	2	248	8	28	27	51	97	20	44	34	11	21	8	2	36	4	137	φωσφόρος ; 0.8388843536376953	ἐμβλέπω ; 0.6955127716064453	τανύω ; 0.6411049365997314	ὕστερος ; 0.6363934278488159	σκότος ; 0.7915980815887451	ἀχανής ; 0.7059526443481445	καπνός ; 0.69810950756073	στενότητα ; 0.682331919670105	ἀλλοιόω ; 0.703768253326416	ἕπομαι ; 0.6831372380256653	Ταρσεύς ; 0.7065528631210327	συγγιγνώσκω ; 0.6448220610618591	κατάλυμα ; 0.6433203816413879	Φρουραι ; 0.7890603542327881	ἀπεκδέχομαι ; 0.6598514914512634	ἀποψύχω ; 0.6440844535827637	χαράσσω ; 0.7137335538864136	ἐμφανής ; 0.6964702606201172	τερατοποιός ; 0.6543769836425781	κατανύσσω ; 0.6908084750175476
0.1375634238694231	ἀνάστασις	ζάω	ἔγερσις	ζῳοποιέω	ἐξανάστασις	συζωοποιέω	συνεγείρω	ζῳογονέω	ἐξεγείρω	ἀναζάω	κοιτών	γαζοφυλάκιον	ἀνάγαιον	θησαυρός	νυμφών	οἴκημα	ὑπερῷον	κορβανᾶς	ταμεῖον	ξενία	ἐξεγείρω	0	48	699	4	11	2	2	6	3	73	2	16	30	2	110	7	4	33	1	4	4	ἀρνέομαι ; 0.6539950370788574	ἀποθνῄσκω ; 0.6677341461181641	κράβαττος ; 0.7056114077568054	καταργέω ; 0.6355838775634766	μετάθεσις ; 0.6212248206138611	πολύτιμος ; 0.7120082378387451	Φελεθθι ; 0.6793687343597412	Ἀντιπᾶς ; 0.6371908187866211	στενάζω ; 0.6117357611656189	συμμιμητής ; 0.7225072383880615	ταμιεῖον ; 0.716016411781311	εὔκαιρος ; 0.6598027348518372	δοξολογέω ; 0.735031247138977	χρυσίον ; 0.6989813446998596	διαλιμπάνω ; 0.6771599650382996	ἔπαλξις ; 0.681863009929657	ταμιεῖον ; 0.6958714723587036	καθαρότης ; 0.6825714707374573	μνημεῖον ; 0.6467481851577759	ὑπογράφω ; 0.6192663908004761
0.08471305059611117	εὐγενής	ἐξοχή	μεγαλειότης	μεγιστάν	μεγαλωσύνη	πρωτοστάτης	πρωτεύω	κυρία	ἐπιστάτης	ὑπεροχή	οἰκέω	παροικέω	κατοικέω	κατοικία	οἰκητήριον	ἐγκατοικέω	ἐνοικέω	κατοικητήριον	περιοικέω	κατοίκησις	κυρία	0	11	1	7	52	36	2	4	10	20	7	158	73	723	37	3	1	46	22	1	11	ὕστερος ; 0.6440678834915161	ἐλεφάντων ; 0.7402111887931824	γνώμη ; 0.6386587023735046	νοητῶς ; 0.6790989637374878	λαμπρότης ; 0.7377114295959473	πρόλοβος ; 0.6179380416870117	ἀθέμιτος ; 0.7022722959518433	Μεριμωθ ; 0.6214757561683655	Φίλιππος ; 0.6276757717132568	ἔννυχος ; 0.6770901679992676	ἐνοικέω ; 0.753814697265625	ἐπιζάω ; 0.6989944577217102	διασπείρω ; 0.7365182638168335	περισπόριον ; 0.669196367263794	συνοχή ; 0.6123380661010742	ἐκεῖνος ; 0.7409704327583313	οἰκέω ; 0.753814697265625	προκαταρτίζω ; 0.6468802690505981	πρέπω ; 0.6203091740608215	δεκατόω ; 0.6535441279411316
0.0825143759272795	ὀλοθρεύω	ἀπόλλυμι	φθορά	ἀπώλεια	πορθέω	φθείρω	συναπόλλυμαι	ὄλεθρος	ἐξολεθρεύω	ὀλοθρευτής	ἐπιφωνέω	προσαγωγή	λέγω	λαλέω	φθέγγομαι	προσλαλέω	ἀποφθέγγομαι	ἐκλαλέω	ἀναφωνέω	φημί	ἀπώλεια	0	1	468	20	140	5	29	1	28	221	1	7	3	4488	1487	18	4	9	2	6	140	Αγαρμι ; 0.7066240310668945	ἐμπίπτω ; 0.7171775102615356	ὑπόστασις ; 0.6960816979408264	αὐθημερόν ; 0.7064733505249023	Σαφωνι ; 0.6698446273803711	δημεύω ; 0.6769108772277832	ὑπερδυναμόω ; 0.6224250793457031	Σόδομα ; 0.705418586730957	ἐξαίρω ; 0.7675549983978271	τυπικῶς ; 0.7168763875961304	ἀργυρολόγητος ; 0.7064908742904663	μαρτυρία ; 0.697923481464386	εἶπον ; 0.6587665677070618	ἀποκρίνω ; 0.6910236477851868	ὑπόδικος ; 0.718717098236084	μέλει ; 0.6763772964477539	οἴωνισμα ; 0.6710480451583862	ἐκμαρτυρέω ; 0.6559461355209351	πεντηκοντάρχος ; 0.6449189782142639	πού ; 0.7714245319366455
0.17334082506135406	λύκος	ἀγέλη	ἄρκος	κτῆνος	θρέμμα	ὑποζύγιον	ζῷον	θηρίον	ἀλώπηξ	τετράπους	δυναμόω	δυνατέω	ἰσχύς	κατισχύω	σθενόω	δύναμαι	ἐνδυναμόω	ἐξισχύω	δύναμις	ἰσχύω	κατισχύω	1	15	17	18	266	1	31	61	211	13	16	6	3	373	108	1	542	8	1	710	134	Ἆπις ; 0.6910990476608276	μακρόθεν ; 0.636982262134552	σκύμνος ; 0.7695184946060181	ἑρπετόν ; 0.7238579988479614	Δεββα ; 0.6674495935440063	ὄνος ; 0.735232949256897	ὄρνεον ; 0.7070215344429016	χόρτος ; 0.7397235631942749	μεσσαβ ; 0.5883639454841614	γεωμετρία ; 0.6089785099029541	ἐξακολουθέω ; 0.6350233554840088	ἀπιστία ; 0.6524137258529663	βραχίων ; 0.6995102167129517	ἐνισχύω ; 0.731872022151947	Βαιθβασι ; 0.619975209236145	ἀλλά ; 0.6759665012359619	διακονία ; 0.7043204307556152	Σαῦλος ; 0.6356456875801086	ἵππος ; 0.6713756322860718	περιλείπομαι ; 0.6108186841011047
0.06127137567758012	θέρος	ἔτος	παραχειμασία	τριετία	ἐνιαυτός	παραχειμάζω	διετής	χειμών	φθινοπωρινός	διετία	ἀμφιέννυμι	ἐνδιδύσκω	περίθεσις	ἀμφιάζω	ἱματίζω	ἐνδύω	περιβάλλω	ἐγκομβόομαι	ἐπενδύομαι	σπαργανόω	παραχειμασία	0	11	766	1	1	168	4	2	13	1	2	5	4	1	3	2	147	94	1	2	4	σμῖλαξ ; 0.6812491416931152	ἡμέρα ; 0.7384193539619446	ὀνύχιον ; 0.62321537733078	ὑπομένω ; 0.7625440955162048	ἡμέρα ; 0.7162532806396484	Ζηνᾶς ; 0.6697030663490295	βασιλικός ; 0.6702836155891418	ἐξίημι ; 0.6495342254638672	ἀποτολμάω ; 0.6541987657546997	ἀνάκρισις ; 0.7059385180473328	ἔχω ; 0.6633512377738953	περίβολος ; 0.6188987493515015	λαβίς ; 0.7491247057914734	ἐκρήγνυμι ; 0.6590971350669861	Γαβεε ; 0.7197079062461853	περιβάλλω ; 0.774441123008728	ἐνδύω ; 0.7744411826133728	κατοπτεύω ; 0.6586545705795288	ποτήριον ; 0.6389800906181335	διώχω ; 0.6925456523895264
0.14431952881866428	σπείρω	γεωργός	ἀροτριάω	γεωργέω	σπόριμος	ἐκριζόω	ἐπισπείρω	ἐγκεντρίζω	ἀμάω	φυτεύω	σφαγή	ἀναίρεσις	ἀποκτείνω	κατασφάζω	σφάζω	κοπή	καταστρώννυμι	ἀναιρέω	διαχειρίζομαι	θανατόω	κοπή	1	113	28	18	4	5	14	1	7	6	61	27	5	317	12	94	5	10	112	2	171	θερίζω ; 0.7527734041213989	ἀποδημέω ; 0.6892880201339722	ἐξοκή ; 0.713140606880188	νόθος ; 0.6393786668777466	παρασκευή ; 0.6444683074951172	καταστρέφω ; 0.6941876411437988	μέσος ; 0.6266742944717407	ἰγνύα ; 0.6743001937866211	μισθωτός ; 0.638050377368927	μακροχρόνιος ; 0.717507004737854	θήρα ; 0.6783294081687927	κολόκυνθα ; 0.6329305171966553	ἀναιρέω ; 0.7973848581314087	ταῦρος ; 0.6365166902542114	ἐξιλάσκομαι ; 0.6781189441680908	Ναΐν ; 0.7685816884040833	κομίζω ; 0.6770281195640564	ἀποκτείνω ; 0.7973847389221191	Ναβουχοδονοσόρ ; 0.6053051948547363	ἀποκτείνω ; 0.7443646192550659
0.4873686327329242	δέκα	τρεῖς	τέσσαρες	πέντε	ὀκτώ	εἷς	δύο	ἑπτά	ἐννέα	ἕξ	εὐκαιρέω	εὐκαίρως	καιρός	ἀκαιρέομαι	πότε	ὥρα	εὔκαιρος	ἀκαίρως	προθεσμία	εὐκαιρία	ἀκαίρως	1	351	444	289	316	91	1376	830	465	48	147	3	3	570	1	66	180	7	2	1	7	εἴκοσι ; 0.8441616296768188	ἑπτά ; 0.8441989421844482	δύο ; 0.7645998001098633	πεντήκοντα ; 0.8271443843841553	διακόσιοι ; 0.7763715982437134	δύο ; 0.7606649398803711	τρεῖς ; 0.7884321212768555	τρεῖς ; 0.8441989421844482	πέντε ; 0.7058509588241577	ἑκατόν ; 0.7947977185249329	σημαία ; 0.6549797654151917	φίλος ; 0.6419743895530701	ἡμέρα ; 0.7838013172149658	Μωφαθ ; 0.6820954084396362	πολύσπλαγχνος ; 0.6920557022094727	μίγμα ; 0.6585095524787903	παντοῖος ; 0.6965145468711853	παραμυθία ; 0.6386591792106628	φυσιόω ; 0.6553503274917603	ἐμβιβάζω ; 0.6163628697395325
0.07069787662197985	κοιτών	ταμεῖον	ὑπερῷον	ἀνάγαιον	κορβανᾶς	γαζοφυλάκιον	νυμφών	ξενία	θησαυρός	οἴκημα	βάτος	ἀκάνθινος	ἄκανθα	βοτάνη	χλωρός	χόρτος	σίναπι	τρίβολος	ἄψινθος	κάλαμος	ξενία	0	16	4	33	2	1	30	7	4	110	4	13	3	45	17	19	64	5	6	1	40	ταμιεῖον ; 0.716016411781311	μνημεῖον ; 0.6467481851577759	ταμιεῖον ; 0.6958714723587036	δοξολογέω ; 0.735031247138977	καθαρότης ; 0.6825714707374573	εὔκαιρος ; 0.6598027348518372	διαλιμπάνω ; 0.6771599650382996	ὑπογράφω ; 0.6192663908004761	χρυσίον ; 0.6989813446998596	ἔπαλξις ; 0.681863009929657	ἕψεμα ; 0.6517735719680786	ῥύμη ; 0.6868447065353394	ἰκμάς ; 0.6357158422470093	χόρτος ; 0.7352689504623413	χόρτος ; 0.7730972170829773	χλωρός ; 0.7730972766876221	ἀχειροποίητος ; 0.6525241136550903	νέωμα ; 0.6381711959838867	δίψα ; 0.6718369126319885	πρύμνα ; 0.652129590511322
