Mean Gap Score Difference	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	IntraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	ExtraDomainWord	Gensim Computed Outsider	Right Computer Outsider	Occurences W0	Occurences W1	Occurences W2	Occurences W3	Occurences W4	Occurences W5	Occurences W6	Occurences W7	Occurences W8	Occurences W9	Occurences W10	Occurences W11	Occurences W12	Occurences W13	Occurences W14	Occurences W15	Occurences W16	Occurences W17	Occurences W18	Occurences W19	Most similar word to W0	Most similar word to W1	Most similar word to W2	Most similar word to W3	Most similar word to W4	Most similar word to W5	Most similar word to W6	Most similar word to W7	Most similar word to W8	Most similar word to W9	Most similar word to W10	Most similar word to W11	Most similar word to W12	Most similar word to W13	Most similar word to W14	Most similar word to W15	Most similar word to W16	Most similar word to W17	Most similar word to W18	Most similar word to W19
-0.022243728481353142	διενθυμέομαι	λογίζομαι	ἀναλογίζομαι	διαλογισμός	διαλογίζομαι	ἔννοια	συμβάλλω	κατανοέω	λογισμός	ἐνθυμέομαι	συμφυλέτης	θυγάτηρ	πολιτεία	πολίτευμα	ἔθνος	συμπολίτης	λαός	ἀπαλλοτριόομαι	πολίτης	ἐντόπιος	διενθυμέομαι	0	1	160	4	39	28	12	15	43	117	23	1	667	10	2	1174	1	2200	3	21	1	ἐκλεκτός ; 0.5364481806755066	κακός ; 0.591920018196106	Ηνγαδδι ; 0.5445606708526611	λύω ; 0.5221006870269775	θηριάλωτος ; 0.5533941984176636	ἔξειμι ; 0.5131522417068481	αμασενιθ ; 0.529537558555603	ἀπωσμός ; 0.550808846950531	ἐφοράω ; 0.6277554035186768	μήποτε ; 0.7631788849830627	Βεέλσαρος ; 0.5240950584411621	ἐφύβριστος ; 0.5064433217048645	φίλημα ; 0.49677079916000366	ἀπολόγημα ; 0.5797115564346313	ἐρεικτός ; 0.5841402411460876	ἄχρις ; 0.5745322704315186	μικρότης ; 0.5128285884857178	Ραφου ; 0.527873694896698	Ιαβι ; 0.5751086473464966	περισσοτέρως ; 0.5097604393959045
-0.06038753809590375	ἄδικος	ἐθνικός	ἄνομος	ἀδελφότης	ἐθνικῶς	ἐκκλησία	ψευδάδελφος	νεόφυτος	Χριστιανός	ποίμνιον	πάντοτε	μακροχρόνιος	σχολάζω	διαγίνομαι	χρόνος	ἑκάστοτε	ἀεί	μακρός	παροίχομαι	χρονοτριβέω	ποίμνιον	0	137	4	115	9	1	217	2	6	3	79	43	3	5	3	193	1	21	37	1	1	Θαμάρ ; 0.5297842025756836	κλιμακτήρ ; 0.504522442817688	θησαυρίζω ; 0.888238251209259	κατώδυνος ; 0.49978387355804443	Ικαμ ; 0.5020946264266968	οὖς ; 0.6940418481826782	ἐκσπερματίζω ; 0.6062246561050415	ζυμίτης ; 0.49718600511550903	Αδουηλ ; 0.5053024291992188	θλῖψις ; 0.6021239161491394	πνέω ; 0.5526441335678101	κατάκειμαι ; 0.5094894170761108	Ρασιμ ; 0.5557092428207397	Λίβυες ; 0.49127471446990967	δικαίωσις ; 0.5024106502532959	στέγω ; 0.5048526525497437	Λοβον ; 0.4900816082954407	ἀρτιγέννητος ; 0.5163689851760864	σπόνδυλος ; 0.5056771039962769	πνευματικῶς ; 0.5058897137641907
0.014618416541595014	ἀπαγγέλλω	σπεκουλάτωρ	ἐξηγέομαι	διηγέομαι	ἐρεύγομαι	ἀγγέλλω	ἀγγελία	ἐκδιηγέομαι	ἄγγελος	ἀναγγέλλω	εὐκαιρία	πότε	εὐκαίρως	ἀκαίρως	εὔκαιρος	καιρός	ὥρα	προθεσμία	ἀκαιρέομαι	εὐκαιρέω	ἀγγέλλω	0	299	1	15	73	7	1	15	16	526	274	7	66	3	2	7	570	180	1	1	3	δεκτός ; 0.5507645010948181	ἔλεγχος ; 0.49980446696281433	δυνατός ; 0.5318614840507507	συμβαίνω ; 0.9338306784629822	Χιραμ ; 0.5205551385879517	μυσερός ; 0.4659946858882904	Νεκωδα ; 0.49693813920021057	φθορεύς ; 0.5277241468429565	τρέχω ; 0.9313474893569946	δωρεά ; 0.47984248399734497	Χωζηβα ; 0.5355650186538696	ἐπισκοπός ; 0.4696542024612427	περιτίθημι ; 0.5301152467727661	Ασγαδ ; 0.5010397434234619	γογγύζω ; 0.5274862051010132	πανδημεί ; 0.5023015141487122	τροπέω ; 0.9382816553115845	διαλοιδόρησις ; 0.5069315433502197	ἐντρέπω ; 0.5543787479400635	Ἑσλί ; 0.5233187675476074
0.06574218172549068	διδαχή	διδάσκω	κατηχέω	ὑποτίθημι	παιδεύω	σωφρονίζω	διδακτός	παιδεία	διδασκαλία	θεοδίδακτος	εὐπερίστατος	ζωγρέω	συνέχω	βραβεύω	συλαγωγέω	στενοχωρέομαι	δαμάζω	δοῦλος	αὐθεντέω	ἐνέχω	συνέχω	1	31	203	8	15	101	1	6	121	25	1	1	10	62	2	1	3	7	511	1	8	χωλαίνω ; 0.5251193642616272	ἔνδον ; 0.5268506407737732	Αμαδα ; 0.5104324817657471	παροινέω ; 0.5555196404457092	περισσῶς ; 0.6004698276519775	τρίχαπτος ; 0.5198459625244141	ἐξαιρετός ; 0.4717012345790863	Τολβανης ; 0.5242944359779358	κοιλότης ; 0.5005068778991699	οὐ+ἐλεέω ; 0.6072931885719299	προτίθεμαι ; 0.5402467846870422	διαβιάζομαι ; 0.6292245388031006	θελητής ; 0.9340223670005798	ἀνεπίλημπτος ; 0.5215908288955688	κάπηλος ; 0.5437684059143066	νευροκοπέω ; 0.5281020402908325	στρατοπεδεύω ; 0.5070971846580505	ἐπικατάρατος ; 0.5637370347976685	Πικράν ; 0.4908362627029419	ἐκτριβή ; 0.5725926160812378
0.004222347490023648	θρησκεία	ἱεροπρεπής	θρησκός	θεοσεβής	εὐσεβῶς	θεοσέβεια	εὐσέβεια	δεισιδαίμων	εὐσεβής	δεισιδαιμονία	μήτηρ	πρόγονος	μάμμη	ἀπάτωρ	γονεύς	πατρικός	πατήρ	ἀμήτωρ	προπάτωρ	πατρῷος	πατρῷος	1	8	3	1	8	2	1	72	1	36	1	421	13	2	1	37	14	1861	1	2	12	κτείνω ; 0.5067076683044434	βδέλλα ; 0.5368712544441223	οἰκητήριον ; 0.4950421154499054	Ιανωχ ; 0.5152800679206848	ἐμπορία ; 0.5156253576278687	περίεργος ; 0.5563254952430725	Κεδεμ ; 0.5384030938148499	στρουθίος ; 0.536280632019043	Ετηλ ; 0.5099129676818848	ἀνέλπιστος ; 0.5656561851501465	συγγένεια ; 0.6096555590629578	αδων ; 0.5796411633491516	προμαχών ; 0.5478451251983643	στενότητα ; 0.5023202896118164	καταλήγω ; 0.5439296960830688	οἷος ; 0.49824368953704834	Αμβρι ; 0.5101559162139893	διδάσκαλος ; 0.5610066652297974	πανταχῇ ; 0.5712186694145203	ἀοίδιμος ; 0.5298805832862854
-0.0019581773688226445	ὁράω	προοράω	ἀναβλέπω	βλέμμα	ὅραμα	ὁρατός	ἐμβλέπω	βλέπω	περιβλέπομαι	ἀόρατος	προσλαλέω	ἀναφωνέω	φθέγγομαι	ἐπιφωνέω	ἀποφθέγγομαι	ἐκλαλέω	προσαγωγή	φημί	λέγω	λαλέω	προοράω	0	2010	9	60	1	60	5	34	266	7	8	4	6	18	7	9	2	3	140	4491	1487	ὀνοκένταυρος ; 0.5629084706306458	ἱππάζομαι ; 0.49292874336242676	σπάω ; 0.6812418699264526	κτάομαι ; 0.5339714288711548	ἐφάπτω ; 0.6076986789703369	ἀγανακτέω ; 0.6824286580085754	ἀπογιγνώσκω ; 0.49634885787963867	πειράζω ; 0.5268234610557556	Πόλις ; 0.537056565284729	ὡσαννά ; 0.5123035907745361	ἀναποδίζω ; 0.5439732074737549	εὐωδία ; 0.5061324238777161	Σαραα ; 0.5545008182525635	Ιαλων ; 0.5044231414794922	στήλη ; 0.8391120433807373	ῥοῦς ; 0.5842708945274353	Γερρηνοί ; 0.5843104124069214	ἔπαρχος ; 0.4914465546607971	ἄγαμος ; 0.5555391907691956	τηγάνος ; 0.5913315415382385
0.03415609049142582	λέπρα	λεπρός	νόσος	λοιμός	μαλακία	πυρετός	πυρέσσω	ἄρρωστος	δυσεντέριον	κάμνω	ἤδη	προφθάνω	πάλαι	πρίν	ἔκπαλαι	πρότερος	καινός	πρῶτον	προσφάτως	ὁπότε	ἄρρωστος	0	43	22	22	30	18	7	2	7	1	8	124	20	15	73	2	96	101	9	6	11	Ἰερουσαλήμ ; 0.4986167848110199	Ανναν ; 0.5484884977340698	φιλονεικία ; 0.5594899654388428	μειρακίσκος ; 0.49210095405578613	τιμωρέω ; 0.5156912207603455	πρέπω ; 0.5018333792686462	ζωγραφέω ; 0.5134197473526001	πολυοδία ; 0.5363204479217529	ἐλαττόω ; 0.48700255155563354	προσκεῖμαι ; 0.5771729350090027	δρῦς ; 0.5884593725204468	ἥσυχος ; 0.5442695021629333	Ασεφηραθ ; 0.5386565923690796	δῶμα ; 0.6669414639472961	ἐγκαίνωσις ; 0.525503396987915	μέμφομαι ; 0.5237469673156738	ῥήγνυμι ; 0.9368845224380493	χαλκεῖον ; 0.5724902153015137	Αχοβωρ ; 0.5239609479904175	Ματταθιας ; 0.484355628490448
-0.0046763943220979876	κρυπτός	κρυφῇ	ἀπόκρυφος	κρύπτη	κρυφαῖος	βαθύς	μυστήριον	λάθρᾳ	βάθος	ἀφανής	θηρίον	λύκος	ὑποζύγιον	κτῆνος	ἄρκος	θρέμμα	ἀλώπηξ	ζῷον	ἀγέλη	τετράπους	ἄρκος	1	36	13	28	1	6	28	57	13	31	5	211	15	31	266	18	1	13	61	17	16	μαλακίζομαι ; 0.574203372001648	ψυγμός ; 0.6275577545166016	Τωβιθ ; 0.566325843334198	ἐπισιτισμός ; 0.46008867025375366	Κυαμών ; 0.523461639881134	δυσμή ; 0.5470531582832336	γνοφώδης ; 0.5279240608215332	ψῆφος ; 0.529394268989563	καταδύω ; 0.9091910123825073	Περσική ; 0.4761691093444824	ἄγριος ; 0.9495820999145508	εὐγενῶς ; 0.6110161542892456	μόσχος ; 0.8940612077713013	παραπλέω ; 0.49274781346321106	ἐπισκηνόω ; 0.5022896528244019	ἀποδιορίζω ; 0.4822385609149933	ἀπηλιώτης ; 0.4905865490436554	ὀσφρασία ; 0.5209065079689026	Γολιαδ ; 0.5190079212188721	ἐνάλλομαι ; 0.5556530952453613
-0.006647633176285028	ἀνάγαιον	ὑπερῷον	νυμφών	ξενία	θησαυρός	κορβανᾶς	κοιτών	γαζοφυλάκιον	ταμεῖον	οἴκημα	σιτομέτριον	ψίξ	πόσις	ἐπισιτισμός	τροφή	βρῶμα	πόμα	διατροφή	ψωμίον	χόρτασμα	σιτομέτριον	1	2	33	7	4	110	1	16	30	4	4	1	2	5	16	47	92	7	2	4	9	πτερνισμός ; 0.522856593132019	ἔνδικος ; 0.5092012882232666	πάρδαλις ; 0.4903305470943451	αἶνος ; 0.5059381127357483	εἰσφέρω ; 0.8150025010108948	δυνάστευμα ; 0.5143043398857117	ἑξῆς ; 0.5116689205169678	ἀναλημπτήρ ; 0.5482310056686401	οἰνοφλυγία ; 0.5031479597091675	τάλαντον ; 0.4988418519496918	ὑποτάσσω ; 0.5516200661659241	παραπορεύομαι ; 0.53790283203125	ἐμφανισμός ; 0.48823392391204834	ἐκτριβή ; 0.5658878087997437	Ζεμραν ; 0.5303269028663635	παρεισέρχομαι ; 0.5270406603813171	συμμιγής ; 0.5201966166496277	σαράβαρα ; 0.5400136709213257	ἐκσυρίζω ; 0.53173828125	ἑτεροδιδασκαλέω ; 0.4969717264175415
-0.026289052634670185	κρυπτός	ἀπόκρυφος	μυστήριον	λάθρᾳ	κρυφαῖος	κρυφῇ	κρύπτη	βαθύς	βάθος	ἀφανής	ἁμαρτωλός	ῥᾳδιούργημα	ἄπταιστος	ῥᾳδιουργία	πταίω	ἁμάρτημα	ἁμαρτία	παράπτωμα	ἁμαρτάνω	προαμαρτάνω	λάθρᾳ	0	36	28	57	13	6	13	1	28	31	5	226	1	2	1	20	41	714	41	312	2	μαλακίζομαι ; 0.574203372001648	Τωβιθ ; 0.566325843334198	γνοφώδης ; 0.5279240608215332	ψῆφος ; 0.529394268989563	Κυαμών ; 0.523461639881134	ψυγμός ; 0.6275577545166016	ἐπισιτισμός ; 0.46008867025375366	δυσμή ; 0.5470531582832336	καταδύω ; 0.9091910123825073	Περσική ; 0.4761691093444824	χίδρον ; 0.5367761254310608	Δανιτῶν ; 0.46964019536972046	ἀδιεξέταστος ; 0.5360077023506165	πλοῖον ; 0.5349157452583313	Ιωαχας ; 0.5014356970787048	Φογωρ ; 0.8168967962265015	ἀσέβεια ; 0.5491622686386108	παρακομίζω ; 0.5687422752380371	Βαννους ; 0.5490713119506836	κατακυριεύω ; 0.5275411605834961
-0.008745833322775898	πανδοχεῖον	βασίλειος	κατάλυμα	πραιτώριον	ἔπαυλις	σκηνή	οἶκος	σκηνοποιός	σκήνωμα	οἰκία	παιδεύω	παιδεία	κατηχέω	διδάσκω	διδαχή	σωφρονίζω	θεοδίδακτος	διδασκαλία	διδακτός	ὑποτίθημι	σκηνή	0	1	6	17	8	46	455	2180	1	83	361	101	121	8	203	31	1	1	25	6	15	πτωχίζω ; 0.49171537160873413	θωδαθα ; 0.5316178798675537	Αἰγυπτία ; 0.4746423661708832	Ιτουραῖος ; 0.4996393322944641	ἐκείνος ; 0.5018854737281799	Ιουβαλ ; 0.5743879675865173	σειρά ; 0.583324670791626	κατατίλλω ; 0.5114389657974243	αἰρω ; 0.8252427577972412	Σωφηρα ; 0.5631667375564575	περισσῶς ; 0.6004698276519775	Τολβανης ; 0.5242944359779358	Αμαδα ; 0.5104324817657471	ἔνδον ; 0.5268506407737732	χωλαίνω ; 0.5251193642616272	τρίχαπτος ; 0.5198459625244141	οὐ+ἐλεέω ; 0.6072931885719299	κοιλότης ; 0.5005068778991699	ἐξαιρετός ; 0.4717012345790863	παροινέω ; 0.5555196404457092
0.011394809793548455	δεισιδαιμονία	δεισιδαίμων	θεοσέβεια	ἱεροπρεπής	εὐσεβῶς	θρησκεία	εὐσέβεια	θρησκός	θεοσεβής	εὐσεβής	ἐξουσιάζω	κατακυριεύω	ἄρχων	κατεξουσιάζω	κυριεύω	ἡγεμονία	ἡγεμονεύω	ἄρχω	ἡγεμών	κυριότης	ἡγεμονία	1	1	1	1	3	2	8	72	1	8	36	18	20	680	2	71	8	2	313	104	4	ἀνέλπιστος ; 0.5656561851501465	στρουθίος ; 0.536280632019043	περίεργος ; 0.5563254952430725	βδέλλα ; 0.5368712544441223	ἐμπορία ; 0.5156253576278687	κτείνω ; 0.5067076683044434	Κεδεμ ; 0.5384030938148499	οἰκητήριον ; 0.4950421154499054	Ιανωχ ; 0.5152800679206848	Ετηλ ; 0.5099129676818848	Μαγαδάν ; 0.5188661813735962	εἰδωλόθυτος ; 0.5583696961402893	Βηλα ; 0.556890606880188	θαρσις ; 0.5690418481826782	ἐκκρεμάννυμι ; 0.5215586423873901	τρύβλιον ; 0.5397877097129822	Εμαθις ; 0.5161248445510864	ἀντιδοκέω ; 0.49864959716796875	Φαλτι ; 0.5087099075317383	στεναγμός ; 0.5132876038551331
-0.007302712342764084	ἀνασκευάζω	προμεριμνάω	μέριμνα	μετεωρίζομαι	προσδοκάω	θορυβέω	καταπονέω	μεριμνάω	θορυβάζω	ἀμέριμνος	διασαφέω	δυσερμήνευτος	ἐπιλύω	διερμηνευτής	ἑρμηνεία	φράζω	διερμηνεύω	ἑρμηνεύω	μεθερμηνεύω	ἐπίλυσις	ἀνασκευάζω	0	1	1	17	1	29	10	4	28	1	4	12	1	2	1	5	4	7	6	9	1	Εζεκιου ; 0.4951430857181549	πέλειος ; 0.5637797713279724	ἔκγονος ; 0.5256955027580261	Σωβηκ ; 0.5103679895401001	ἐπιγίνομαι ; 0.5771315097808838	συνείκω ; 0.5573481321334839	τίμημα ; 0.5113185048103333	πειθός ; 0.4941314160823822	πατρολῴας ; 0.5598540306091309	χρυσόλιθος ; 0.5031055212020874	πρεσβεύω ; 0.47795069217681885	καλαμάομαι ; 0.5386867523193359	διερευνάω ; 0.5596423149108887	Κεϊλα ; 0.556145966053009	Βαριωνᾶ ; 0.5195517539978027	σθένω ; 0.5463894605636597	στρουθός ; 0.5406938791275024	καρδιόω ; 0.5397195816040039	εἰδέχθεια ; 0.5349037647247314	ἥμισυς ; 0.5351892709732056
0.024634332515336088	ἄρρωστος	λέπρα	κάμνω	πυρετός	νόσος	δυσεντέριον	λεπρός	λοιμός	πυρέσσω	μαλακία	προφήτης	ψευδοπροφήτης	προφῆτις	εὐπάρεδρον	συμπρεσβύτερος	ψευδαπόστολος	εὐαγγελιστής	Μεσσίας	ἀπόστολος	ἀποστολή	δυσεντέριον	0	7	43	8	7	22	1	22	30	2	18	477	20	8	1	1	1	3	2	79	15	πολυοδία ; 0.5363204479217529	Ἰερουσαλήμ ; 0.4986167848110199	προσκεῖμαι ; 0.5771729350090027	πρέπω ; 0.5018333792686462	φιλονεικία ; 0.5594899654388428	ἐλαττόω ; 0.48700255155563354	Ανναν ; 0.5484884977340698	μειρακίσκος ; 0.49210095405578613	ζωγραφέω ; 0.5134197473526001	τιμωρέω ; 0.5156912207603455	πλανάω ; 0.7186529636383057	φάραγξ ; 0.48869866132736206	προοδηγός ; 0.5187097191810608	διαφορέω ; 0.5453471541404724	ὁμολογουμένως ; 0.5654545426368713	Μελχια ; 0.5185045599937439	περισσότερον ; 0.5020301938056946	μείζων ; 0.5097780823707581	Μάλχος ; 0.593124270439148	μισοπονηρέω ; 0.5410152077674866
-0.01390278278505469	ἐμβλέπω	προοράω	βλέπω	ὁράω	περιβλέπομαι	ἀόρατος	βλέμμα	ὁρατός	ἀναβλέπω	ὅραμα	χράομαι	ἀναστρέφω	διάγω	βίος	προσφέρω	ἀναστροφή	ἀγωγή	κατάστημα	συνοικέω	στοιχέω	ὁρατός	0	34	9	266	2010	7	8	1	5	60	60	34	123	23	79	212	15	7	1	15	6	ἀπογιγνώσκω ; 0.49634885787963867	ἱππάζομαι ; 0.49292874336242676	πειράζω ; 0.5268234610557556	ὀνοκένταυρος ; 0.5629084706306458	Πόλις ; 0.537056565284729	ὡσαννά ; 0.5123035907745361	κτάομαι ; 0.5339714288711548	ἀγανακτέω ; 0.6824286580085754	σπάω ; 0.6812418699264526	ἐφάπτω ; 0.6076986789703369	Σεμερων ; 0.5368766784667969	τρυπάω ; 0.5735049843788147	ἐλάττων ; 0.5084959268569946	Δωκ ; 0.6176986694335938	ὑπνόω ; 0.545853853225708	μογιλάλος ; 0.5409183502197266	πρεσβύτερος ; 0.5747717618942261	Μασηας ; 0.5019732713699341	ἐξατιμόω ; 0.5522446632385254	αλαιμωθ ; 0.557276725769043
-0.01856416898267138	πρότερος	πάλαι	καινός	πρῶτον	πρίν	ὁπότε	ἤδη	ἔκπαλαι	προσφάτως	προφθάνω	ἐξισχύω	κατισχύω	δύναμις	δυναμόω	ἰσχύω	δύναμαι	δυνατέω	ἐνδυναμόω	ἰσχύς	σθενόω	ἐνδυναμόω	1	96	15	101	9	73	11	124	2	6	20	1	108	710	6	134	543	3	8	373	1	μέμφομαι ; 0.5237469673156738	Ασεφηραθ ; 0.5386565923690796	ῥήγνυμι ; 0.9368845224380493	χαλκεῖον ; 0.5724902153015137	δῶμα ; 0.6669414639472961	Ματταθιας ; 0.484355628490448	δρῦς ; 0.5884593725204468	ἐγκαίνωσις ; 0.525503396987915	Αχοβωρ ; 0.5239609479904175	ἥσυχος ; 0.5442695021629333	δώρημα ; 0.5666987895965576	ἐπάνωθε ; 0.5119492411613464	βραδύς ; 0.5594459176063538	ῥύδη ; 0.5406605005264282	σαρκικός ; 0.5410048961639404	Βαλδαδ ; 0.5068279504776001	Φεννανα ; 0.5161044001579285	δώδεκα ; 0.5194702744483948	συνωδίνω ; 0.5198022127151489	Βωραζη ; 0.5111566781997681
-0.012953418389037241	ἐκτινάσσω	τρέμω	σείω	σαλεύω	ταράσσω	ἔντρομος	ῥιπή	τρόμος	ἀπομάσσομαι	ἀποτινάσσω	ὁμοιότης	τοιοῦτος	ἀφομοιόω	ὁμοίωσις	ὁμοίως	οἷος	ἔοικα	ὁμοιόω	ὁμοίωμα	ὅμοιος	ὁμοιότης	1	29	16	42	93	135	8	1	35	2	5	6	138	1	9	52	33	4	54	47	137	στερέωμα ; 0.5099048614501953	ἐλατός ; 0.4813483953475952	καθυστερέω ; 0.5351669192314148	ὕψος ; 0.9263643622398376	ῥῆμα ; 0.4990442395210266	τρύπημα ; 0.5809871554374695	ἀνήκεστος ; 0.5598862767219543	Σωθελε ; 0.5512391328811646	Αιθαν ; 0.5008927583694458	καΐἐκεῖνος ; 0.5141045451164246	ἑδράζω ; 0.48341062664985657	Μιχαιας ; 0.5183768272399902	νυκτερινός ; 0.5264865159988403	ἀπομερίζω ; 0.5428060293197632	Μαρησα ; 0.5472443103790283	Αιζηλ ; 0.5818880200386047	πελεκάω ; 0.5470883846282959	Φαισουρ ; 0.5082470774650574	γενεά ; 0.7553660869598389	εἴτοι ; 0.54442298412323
-0.013291163253745575	χρηματίζω	ἐπίσημος	ξένος	αὐγάζω	δηλόω	χρηματισμός	ἀποκάλυψις	φανερός	φανέρωσις	ἀποκαλύπτω	κυριότης	ἡγεμών	κυριεύω	ἄρχω	κατακυριεύω	ἐξουσιάζω	κατεξουσιάζω	ἡγεμονία	ἄρχων	ἡγεμονεύω	ἐπίσημος	0	20	11	34	8	44	4	21	36	2	137	4	104	71	313	20	18	2	8	680	2	Βηθαχαρμ ; 0.5241063237190247	ἐκβοάω ; 0.5030608177185059	Χαφαρσαλαμα ; 0.4849066436290741	Ἀσταρτεῖον ; 0.5372142195701599	ἐρωτάω ; 0.6181132197380066	κατασύρω ; 0.5094021558761597	Σιραχ ; 0.5044577121734619	Ραμεν ; 0.4998065233230591	προηγορέω ; 0.536586582660675	ἀδικέω ; 0.8171015977859497	στεναγμός ; 0.5132876038551331	Φαλτι ; 0.5087099075317383	ἐκκρεμάννυμι ; 0.5215586423873901	ἀντιδοκέω ; 0.49864959716796875	εἰδωλόθυτος ; 0.5583696961402893	Μαγαδάν ; 0.5188661813735962	θαρσις ; 0.5690418481826782	τρύβλιον ; 0.5397877097129822	Βηλα ; 0.556890606880188	Εμαθις ; 0.5161248445510864
-0.029673703517281214	βάθος	μυστήριον	κρύπτη	λάθρᾳ	κρυφαῖος	κρυπτός	κρυφῇ	βαθύς	ἀφανής	ἀπόκρυφος	θυμός	ὀργή	παροργίζω	ὀργίλος	ὀργίζομαι	θυμόομαι	προσοχθίζω	παροργισμός	θυμομαχέω	χολάω	λάθρᾳ	0	31	57	1	13	6	36	13	28	5	28	351	339	60	5	9	1	23	8	1	1	καταδύω ; 0.9091910123825073	γνοφώδης ; 0.5279240608215332	ἐπισιτισμός ; 0.46008867025375366	ψῆφος ; 0.529394268989563	Κυαμών ; 0.523461639881134	μαλακίζομαι ; 0.574203372001648	ψυγμός ; 0.6275577545166016	δυσμή ; 0.5470531582832336	Περσική ; 0.4761691093444824	Τωβιθ ; 0.566325843334198	ἐκδίκησις ; 0.6121739745140076	Αχιου ; 0.5084210634231567	ἐπιτήδευμα ; 0.6636840105056763	Μακαλων ; 0.5331694483757019	ιαμιβιν ; 0.5314799547195435	ἄκλητος ; 0.5462206602096558	Λούκιος ; 0.5205336809158325	Ἁλικαρνασσός ; 0.5595587491989136	διό ; 0.5171289443969727	Ἰδούηλος ; 0.5850134491920471
-0.0053367867078469855	ἀπαγγέλλω	ἐρεύγομαι	ἀγγελία	ἐκδιηγέομαι	ἄγγελος	σπεκουλάτωρ	ἐξηγέομαι	ἀγγέλλω	ἀναγγέλλω	διηγέομαι	φίλανδρος	φιλόθεος	φιλόστοργος	φιλία	φιλάδελφος	φίλαυτος	φιλέω	φιλαδελφία	φιλότεκνος	φιλανθρωπία	φιλανθρωπία	1	299	7	15	16	526	1	15	1	274	73	1	1	2	37	4	1	58	9	4	7	δεκτός ; 0.5507645010948181	Χιραμ ; 0.5205551385879517	Νεκωδα ; 0.49693813920021057	φθορεύς ; 0.5277241468429565	τρέχω ; 0.9313474893569946	ἔλεγχος ; 0.49980446696281433	δυνατός ; 0.5318614840507507	μυσερός ; 0.4659946858882904	δωρεά ; 0.47984248399734497	συμβαίνω ; 0.9338306784629822	ζωογονέω ; 0.528406023979187	θεσμός ; 0.5218033194541931	βαρχαβωθ ; 0.502025306224823	Φερεζαίος ; 0.5083047151565552	Αιε ; 0.4800480008125305	Ιεζιας ; 0.5265418887138367	ψόγος ; 0.5256267189979553	τιθηνέω ; 0.522050678730011	κρίνω ; 0.5253432393074036	Σαμιρ ; 0.4924209713935852
-0.008927880123238918	οἰκέω	κατοικέω	περιοικέω	ἐγκατοικέω	ἐνοικέω	οἰκητήριον	κατοικία	κατοίκησις	παροικέω	κατοικητήριον	μετεωρίζομαι	μέριμνα	ἀμέριμνος	ἀνασκευάζω	θορυβάζω	θορυβέω	προσδοκάω	προμεριμνάω	καταπονέω	μεριμνάω	οἰκητήριον	0	158	723	1	1	46	3	37	11	73	22	1	17	4	1	1	10	29	1	4	28	ἐκμετρέω ; 0.5160985589027405	παρακελεύω ; 0.5404446125030518	γεωργέω ; 0.5383952856063843	Δησων ; 0.5578051209449768	ἀτεκνόω ; 0.5435829162597656	εἶδον ; 0.5302896499633789	Βαζες ; 0.5558803081512451	συμφλέγω ; 0.5353682041168213	Σεϊραμ ; 0.5328294634819031	Σίκιμα ; 0.559413731098175	Σωβηκ ; 0.5103679895401001	ἔκγονος ; 0.5256955027580261	χρυσόλιθος ; 0.5031055212020874	Εζεκιου ; 0.4951430857181549	πατρολῴας ; 0.5598540306091309	συνείκω ; 0.5573481321334839	ἐπιγίνομαι ; 0.5771315097808838	πέλειος ; 0.5637797713279724	τίμημα ; 0.5113185048103333	πειθός ; 0.4941314160823822
0.037715811711024394	κατοίκησις	κατοικέω	κατοικία	οἰκέω	κατοικητήριον	οἰκητήριον	ἐγκατοικέω	παροικέω	περιοικέω	ἐνοικέω	διαλογίζομαι	λογισμός	κατανοέω	ἐνθυμέομαι	λογίζομαι	διαλογισμός	συμβάλλω	ἔννοια	διενθυμέομαι	ἀναλογίζομαι	οἰκητήριον	0	11	723	37	158	22	3	1	73	1	46	28	117	43	23	160	39	15	12	1	4	συμφλέγω ; 0.5353682041168213	παρακελεύω ; 0.5404446125030518	Βαζες ; 0.5558803081512451	ἐκμετρέω ; 0.5160985589027405	Σίκιμα ; 0.559413731098175	εἶδον ; 0.5302896499633789	Δησων ; 0.5578051209449768	Σεϊραμ ; 0.5328294634819031	γεωργέω ; 0.5383952856063843	ἀτεκνόω ; 0.5435829162597656	θηριάλωτος ; 0.5533941984176636	ἐφοράω ; 0.6277554035186768	ἀπωσμός ; 0.550808846950531	μήποτε ; 0.7631788849830627	κακός ; 0.591920018196106	λύω ; 0.5221006870269775	αμασενιθ ; 0.529537558555603	ἔξειμι ; 0.5131522417068481	ἐκλεκτός ; 0.5364481806755066	Ηνγαδδι ; 0.5445606708526611
